CRUISE,ORIGINAL,COMPILED,Time,Year,Month,Day,Hour,Minute,Second,Longitude,Latitude,Depth,ID,Variable,Units,405,411,443,455,465,510,520,530,550,555,560,565,570,590,619,625,665,670,683,715,750
Beagle2003Leg1,Beagle,CSIRO,2003-08-04T00:53:00Z,2003,08,04,00,53,00,153.5983,-30.0842,0,Beagle2003Leg1_2003-08-04T00:53:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0116,0.009,0.0072,0.0046,0.0042,0.0036,0.0033,0.0031,0.0037,0.0039,0.0041,0.0092,0.0122,0.011,0.0006,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-05T01:00:00Z,2003,08,05,01,00,00,154.4967,-30.0855,0,Beagle2003Leg1_2003-08-05T01:00:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0082,0.0061,0.0045,0.0025,0.0022,0.0019,0.0018,0.0017,0.0024,0.0024,0.0026,0.0056,0.0078,0.0074,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-05T22:06:00Z,2003,08,05,22,06,00,156.5297,-30.0828,0,Beagle2003Leg1_2003-08-05T22:06:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0062,0.0046,0.0034,0.0019,0.0018,0.0015,0.0014,0.0013,0.0018,0.0018,0.0018,0.004,0.0056,0.0054,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-06T22:22:00Z,2003,08,06,22,22,00,158.6827,-30.0773,0,Beagle2003Leg1_2003-08-06T22:22:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0077,0.0055,0.004,0.0023,0.0021,0.0018,0.0017,0.0015,0.002,0.0021,0.0022,0.005,0.0069,0.0066,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-07T20:47:00Z,2003,08,07,20,47,00,161.5043,-30.0832,0,Beagle2003Leg1_2003-08-07T20:47:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0077,0.0056,0.0041,0.0023,0.0021,0.0018,0.0016,0.0016,0.0021,0.0021,0.0023,0.0052,0.0072,0.0065,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-09T02:03:00Z,2003,08,09,02,03,00,165.4083,-30.0832,0,Beagle2003Leg1_2003-08-09T02:03:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0089,0.0064,0.0046,0.0025,0.0023,0.002,0.0018,0.0017,0.0024,0.0023,0.0026,0.0059,0.0082,0.0074,0.0001,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-10T00:04:00Z,2003,08,10,00,04,00,166.4913,-30.0775,0,Beagle2003Leg1_2003-08-10T00:04:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0064,0.0045,0.0032,0.0018,0.0017,0.0014,0.0012,0.0012,0.0016,0.0016,0.0018,0.0043,0.0059,0.0057,0.0001,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-11T00:47:00Z,2003,08,11,00,47,00,167.4983,-30.082,0,Beagle2003Leg1_2003-08-11T00:47:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0095,0.0068,0.005,0.0027,0.0025,0.0021,0.0019,0.0018,0.0027,0.0027,0.0028,0.0067,0.0091,0.0082,0.0004,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-11T04:03:00Z,2003,08,11,04,03,00,167.9983,-30.082,0,Beagle2003Leg1_2003-08-11T04:03:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0113,0.0081,0.0059,0.0033,0.0029,0.0024,0.0023,0.0023,0.0031,0.0032,0.0034,0.0078,0.0107,0.0092,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-11T20:47:00Z,2003,08,11,20,47,00,169.997,-30.0803,0,Beagle2003Leg1_2003-08-11T20:47:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0092,0.0068,0.005,0.0027,0.0024,0.0021,0.0019,0.0018,0.0025,0.0026,0.0027,0.0061,0.0083,0.008,0.0004,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-12T01:13:00Z,2003,08,12,01,13,00,170.499,-30.095,0,Beagle2003Leg1_2003-08-12T01:13:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0112,0.0083,0.0061,0.0037,0.0033,0.0029,0.0027,0.0025,0.0032,0.0032,0.0034,0.0074,0.0101,0.0092,0.0004,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-13T00:40:00Z,2003,08,13,00,40,00,172.9992,-30.0843,0,Beagle2003Leg1_2003-08-13T00:40:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0076,0.0055,0.004,0.0021,0.0019,0.0017,0.0016,0.0016,0.0022,0.0022,0.0023,0.0052,0.0071,0.0061,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-14T00:52:00Z,2003,08,14,00,52,00,176.01,-30.0083,0,Beagle2003Leg1_2003-08-14T00:52:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0134,0.0098,0.007,0.0036,0.0033,0.0028,0.0026,0.0025,0.0037,0.0036,0.0039,0.0091,0.0126,0.0107,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-15T01:31:00Z,2003,08,15,01,31,00,177.9867,-31.5832,0,Beagle2003Leg1_2003-08-15T01:31:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0098,0.0071,0.0049,0.0027,0.0025,0.0021,0.0019,0.0018,0.0026,0.0026,0.0028,0.0068,0.0092,0.0082,0.0004,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-15T19:31:00Z,2003,08,15,19,31,00,179.9177,-32.5,0,Beagle2003Leg1_2003-08-15T19:31:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0093,0.007,0.0051,0.0028,0.0026,0.0022,0.002,0.0019,0.0027,0.0027,0.0029,0.0066,0.009,0.0081,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-15T23:28:00Z,2003,08,15,23,28,00,-179.583,-32.5025,0,Beagle2003Leg1_2003-08-15T23:28:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0114,0.0083,0.0061,0.0034,0.0031,0.0026,0.0025,0.0024,0.0033,0.0033,0.0035,0.0084,0.0112,0.0094,0.0004,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-16T23:00:00Z,2003,08,16,23,00,00,-177.3175,-31.934,0,Beagle2003Leg1_2003-08-16T23:00:00Z,ap,m-1,NA,NA,NA,NA,NA,0.009,0.0067,0.005,0.0028,0.0025,0.0022,0.002,0.002,0.0027,0.0027,0.0028,0.0062,0.0084,0.0074,0.0004,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-17T17:59:00Z,2003,08,17,17,59,00,-178.2837,-32.5,0,Beagle2003Leg1_2003-08-17T17:59:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0104,0.0076,0.0056,0.003,0.0027,0.0024,0.0022,0.0021,0.0029,0.0029,0.0031,0.0074,0.01,0.0085,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-18T01:41:00Z,2003,08,18,01,41,00,-178.0005,-32.5008,0,Beagle2003Leg1_2003-08-18T01:41:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0075,0.0055,0.0041,0.0023,0.002,0.0018,0.0017,0.0017,0.0022,0.0021,0.0022,0.0047,0.0066,0.0058,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-18T20:58:00Z,2003,08,18,20,58,00,-177.3293,-31.9968,0,Beagle2003Leg1_2003-08-18T20:58:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0097,0.0073,0.0053,0.0029,0.0025,0.0022,0.002,0.0019,0.0027,0.0027,0.0029,0.0066,0.0091,0.0081,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-19T03:40:00Z,2003,08,19,03,40,00,-176.7513,-32.4993,0,Beagle2003Leg1_2003-08-19T03:40:00Z,ap,m-1,NA,NA,NA,NA,NA,0.01,0.0073,0.0054,0.003,0.0027,0.0024,0.0023,0.0022,0.003,0.0028,0.003,0.0066,0.0091,0.0079,0.0004,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-19T21:10:00Z,2003,08,19,21,10,00,-175.2548,-32.4812,0,Beagle2003Leg1_2003-08-19T21:10:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0096,0.0071,0.0052,0.0028,0.0025,0.0022,0.002,0.002,0.0027,0.0027,0.0029,0.0064,0.0088,0.0078,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-20T18:30:00Z,2003,08,20,18,30,00,-173.6662,-32.5042,0,Beagle2003Leg1_2003-08-20T18:30:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0112,0.0084,0.0064,0.0034,0.003,0.0026,0.0024,0.0023,0.0032,0.0033,0.0034,0.0078,0.0108,0.0094,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-21T17:43:00Z,2003,08,21,17,43,00,-171.9172,-32.4992,0,Beagle2003Leg1_2003-08-21T17:43:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0078,0.0055,0.004,0.0022,0.0019,0.0017,0.0016,0.0015,0.0022,0.002,0.0022,0.0051,0.0071,0.0058,0.0001,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-22T20:58:00Z,2003,08,22,20,58,00,-170.0022,-32.5025,0,Beagle2003Leg1_2003-08-22T20:58:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0089,0.0064,0.0047,0.0026,0.0023,0.002,0.0019,0.0018,0.0026,0.0024,0.0025,0.0056,0.0076,0.0064,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-23T01:29:00Z,2003,08,23,01,29,00,-169.5038,-32.5003,0,Beagle2003Leg1_2003-08-23T01:29:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0071,0.0051,0.0036,0.0019,0.0017,0.0015,0.0014,0.0014,0.002,0.0019,0.002,0.0043,0.006,0.0049,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-23T20:08:00Z,2003,08,23,20,08,00,-168.0153,-32.5018,0,Beagle2003Leg1_2003-08-23T20:08:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0077,0.0057,0.004,0.0021,0.0019,0.0017,0.0016,0.0016,0.0022,0.0021,0.0022,0.0051,0.0069,0.0057,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-24T01:00:00Z,2003,08,24,01,00,00,-167.4995,-32.5025,0,Beagle2003Leg1_2003-08-24T01:00:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0054,0.0038,0.0027,0.0014,0.0013,0.0011,0.0011,0.0011,0.0014,0.0015,0.0015,0.0034,0.0046,0.0038,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-24T16:21:00Z,2003,08,24,16,21,00,-165.8322,-32.4978,0,Beagle2003Leg1_2003-08-24T16:21:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0078,0.0056,0.0039,0.002,0.0018,0.0016,0.0015,0.0015,0.0021,0.0021,0.0023,0.0053,0.0071,0.0056,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-25T20:01:00Z,2003,08,25,20,01,00,-165.1662,-32.4997,0,Beagle2003Leg1_2003-08-25T20:01:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0057,0.0042,0.003,0.0016,0.0015,0.0013,0.0012,0.0012,0.0018,0.0016,0.0018,0.004,0.0054,0.0044,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-26T01:57:00Z,2003,08,26,01,57,00,-165.1662,-32.4997,0,Beagle2003Leg1_2003-08-26T01:57:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0073,0.0054,0.004,0.0023,0.0021,0.0019,0.0018,0.0019,0.0024,0.0025,0.0025,0.0051,0.0069,0.0056,0.0005,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-26T19:55:00Z,2003,08,26,19,55,00,-163.8353,-32.5008,0,Beagle2003Leg1_2003-08-26T19:55:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0047,0.0033,0.0025,0.0014,0.0013,0.0013,0.0013,0.0012,0.0015,0.0016,0.0015,0.0034,0.0044,0.0034,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-27T00:56:00Z,2003,08,27,00,56,00,-163.1672,-32.499,0,Beagle2003Leg1_2003-08-27T00:56:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0055,0.0039,0.0028,0.0016,0.0015,0.0013,0.0012,0.0012,0.0017,0.0016,0.0017,0.0037,0.0049,0.0038,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-27T18:04:00Z,2003,08,27,18,04,00,-161.1652,-32.499,0,Beagle2003Leg1_2003-08-27T18:04:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0057,0.0042,0.0031,0.0018,0.0017,0.0015,0.0014,0.0014,0.0018,0.0017,0.0018,0.0038,0.0051,0.004,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-28T01:50:00Z,2003,08,28,01,50,00,-160.4937,-32.4953,0,Beagle2003Leg1_2003-08-28T01:50:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0069,0.0048,0.0034,0.0017,0.0015,0.0013,0.0012,0.0012,0.0017,0.0017,0.0019,0.0044,0.006,0.0046,0.0001,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-29T01:53:00Z,2003,08,29,01,53,00,-157.333,-32.4955,0,Beagle2003Leg1_2003-08-29T01:53:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0039,0.0026,0.0019,0.0011,0.001,0.0009,0.0009,0.0009,0.0011,0.001,0.0011,0.0025,0.0033,0.0025,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-30T03:03:00Z,2003,08,30,03,03,00,-153.9948,-32.5,0,Beagle2003Leg1_2003-08-30T03:03:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0036,0.0025,0.0018,0.001,0.0009,0.0008,0.0007,0.0007,0.001,0.001,0.0011,0.0024,0.0033,0.0025,0.0001,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-31T00:57:00Z,2003,08,31,00,57,00,-151.4937,-32.4987,0,Beagle2003Leg1_2003-08-31T00:57:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0038,0.0027,0.0018,0.0011,0.001,0.0008,0.0009,0.0009,0.0011,0.0012,0.0013,0.0028,0.0036,0.0028,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-08-31T18:04:00Z,2003,08,31,18,04,00,-148.999,-32.4997,0,Beagle2003Leg1_2003-08-31T18:04:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0047,0.0032,0.0023,0.0012,0.0012,0.001,0.0011,0.001,0.0013,0.0014,0.0015,0.0033,0.0043,0.0033,0.0002,0
Beagle2003Leg1,Beagle,CSIRO,2003-09-01T03:23:00Z,2003,09,01,03,23,00,-148.1665,-32.5022,0,Beagle2003Leg1_2003-09-01T03:23:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0032,0.0022,0.0016,0.001,0.001,0.0009,0.0008,0.0008,0.0011,0.001,0.001,0.0021,0.0026,0.0021,0.0003,0
Beagle2003Leg1,Beagle,CSIRO,2003-09-01T18:37:00Z,2003,09,01,18,37,00,-145.6635,-32.4995,0,Beagle2003Leg1_2003-09-01T18:37:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0025,0.0017,0.0011,0.0006,0.0006,0.0004,0.0004,0.0004,0.0006,0.0006,0.0007,0.0018,0.0024,0.0019,0,0
Beagle2003Leg1,Beagle,CSIRO,2003-09-02T01:56:00Z,2003,09,02,01,56,00,-144.8312,-32.5058,0,Beagle2003Leg1_2003-09-02T01:56:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0026,0.0017,0.0012,0.0007,0.0007,0.0006,0.0006,0.0005,0.0007,0.0007,0.0006,0.0015,0.0019,0.0014,0,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-12T22:08:00Z,2003,09,12,22,08,00,-149.499,-32.52,0,Beagle2003Leg2_2003-09-12T22:08:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0028,0.0017,0.001,0.0007,0.0005,0.0005,0.0004,0.0004,0.0006,0.0007,0.0007,0.0018,0.0024,0.0018,0,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-13T17:00:00Z,2003,09,13,17,00,00,-143.993,-32.509,0,Beagle2003Leg2_2003-09-13T17:00:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0023,0.0016,0.0013,0.0013,0.0013,0.0014,0.0015,0.0015,0.0017,0.0019,0.0019,0.0022,0.0025,0.0022,0.0011,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-14T00:25:00Z,2003,09,14,00,25,00,-143.154,-32.511,0,Beagle2003Leg2_2003-09-14T00:25:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0022,0.0016,0.0013,0.001,0.0009,0.0009,0.0009,0.0009,0.0011,0.001,0.001,0.0013,0.0018,0.0014,0.0003,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-15T01:30:00Z,2003,09,15,01,30,00,-139.983,-32.507,0,Beagle2003Leg2_2003-09-15T01:30:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0021,0.0014,0.0009,0.0006,0.0005,0.0005,0.0005,0.0004,0.0005,0.0007,0.0006,0.0015,0.0018,0.0015,0.0001,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-16T17:28:00Z,2003,09,16,17,28,00,-135.332,-32.488,0,Beagle2003Leg2_2003-09-16T17:28:00Z,ap,m-1,NA,NA,NA,NA,NA,0.002,0.0014,0.001,0.0009,0.0009,0.001,0.001,0.001,0.0013,0.0014,0.0014,0.0018,0.0022,0.0018,0.0008,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-17T18:55:00Z,2003,09,17,18,55,00,-132.664,-32.499,0,Beagle2003Leg2_2003-09-17T18:55:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0023,0.0018,0.0013,0.001,0.001,0.0009,0.0009,0.0009,0.0009,0.0008,0.0008,0.0012,0.0016,0.0013,0.0003,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-18T00:46:00Z,2003,09,18,00,46,00,-132.008,-32.497,0,Beagle2003Leg2_2003-09-18T00:46:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0022,0.0014,0.0011,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0008,0.0008,0.0012,0.0017,0.0013,0.0002,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-18T17:58:00Z,2003,09,18,17,58,00,-129.998,-32.499,0,Beagle2003Leg2_2003-09-18T17:58:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0033,0.0023,0.0017,0.0011,0.001,0.0009,0.0009,0.0009,0.001,0.0011,0.0011,0.0023,0.0029,0.0021,0.0001,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-18T23:24:00Z,2003,09,18,23,24,00,-129.329,-32.498,0,Beagle2003Leg2_2003-09-18T23:24:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0014,0.001,0.0006,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0006,0.0006,0.0009,0.0012,0.001,0.0002,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-19T17:27:00Z,2003,09,19,17,27,00,-127.322,-32.487,0,Beagle2003Leg2_2003-09-19T17:27:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0027,0.002,0.0014,0.0009,0.0008,0.0008,0.0008,0.0008,0.001,0.0011,0.0011,0.0021,0.0027,0.0019,0.0002,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-21T12:45:00Z,2003,09,21,12,45,00,-123.999,-32.498,0,Beagle2003Leg2_2003-09-21T12:45:00Z,ap,m-1,NA,NA,NA,NA,NA,0.002,0.0014,0.001,0.0006,0.0005,0.0005,0.0005,0.0004,0.0006,0.0005,0.0005,0.0014,0.0019,0.0013,0,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-22T14:18:00Z,2003,09,22,14,18,00,-120.668,-32.498,0,Beagle2003Leg2_2003-09-22T14:18:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0027,0.002,0.0014,0.0008,0.0007,0.0006,0.0005,0.0006,0.0007,0.0008,0.0008,0.0019,0.0025,0.0019,0,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-23T18:46:00Z,2003,09,23,18,46,00,-117.316,-32.474,0,Beagle2003Leg2_2003-09-23T18:46:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0029,0.002,0.0013,0.0009,0.0008,0.0007,0.0007,0.0007,0.0007,0.0008,0.0009,0.0019,0.0025,0.0018,0,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-24T00:38:00Z,2003,09,24,00,38,00,-116.651,-32.479,0,Beagle2003Leg2_2003-09-24T00:38:00Z,ap,m-1,NA,NA,NA,NA,NA,0.004,0.0028,0.002,0.0012,0.0011,0.001,0.0009,0.0009,0.001,0.0011,0.0011,0.0024,0.0033,0.0025,0.0001,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-24T15:47:00Z,2003,09,24,15,47,00,-114.659,-32.493,0,Beagle2003Leg2_2003-09-24T15:47:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0039,0.0027,0.0019,0.0012,0.0011,0.001,0.001,0.001,0.0011,0.0012,0.0012,0.0025,0.0034,0.0027,0.0003,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-24T20:36:00Z,2003,09,24,20,36,00,-113.985,-32.495,0,Beagle2003Leg2_2003-09-24T20:36:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0034,0.0024,0.0016,0.001,0.0009,0.0008,0.0008,0.0008,0.001,0.0011,0.0011,0.0023,0.0032,0.0023,0.0002,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-25T16:28:00Z,2003,09,25,16,28,00,-111.332,-32.495,0,Beagle2003Leg2_2003-09-25T16:28:00Z,ap,m-1,NA,NA,NA,NA,NA,0.002,0.0012,0.0007,0.0003,0.0003,0.0002,0.0001,0.0001,0.0003,0.0003,0.0003,0.0011,0.0017,0.0012,0,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-25T21:06:00Z,2003,09,25,21,06,00,-110.679,-32.482,0,Beagle2003Leg2_2003-09-25T21:06:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0019,0.0013,0.0009,0.0006,0.0005,0.0005,0.0005,0.0004,0.0005,0.0005,0.0005,0.0011,0.0016,0.0012,0.0001,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-26T18:19:00Z,2003,09,26,18,19,00,-108.455,-32.505,0,Beagle2003Leg2_2003-09-26T18:19:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0052,0.0036,0.0027,0.0017,0.0016,0.0014,0.0014,0.0014,0.0017,0.0017,0.0017,0.0035,0.0045,0.0036,0.0003,0
Beagle2003Leg2,Beagle,CSIRO,2003-09-26T23:27:00Z,2003,09,26,23,27,00,-108.008,-32.505,0,Beagle2003Leg2_2003-09-26T23:27:00Z,ap,m-1,NA,NA,NA,NA,NA,0.0043,0.003,0.0022,0.0011,0.0011,0.001,0.0009,0.001,0.0011,0.0011,0.0012,0.0024,0.0031,0.0025,0.0002,0
