CRUISE,ORIGINAL,COMPILED,Time,Year,Month,Day,Hour,Minute,Second,Longitude,Latitude,Depth,ID,Variable,Units,405,411,443,455,465,510,520,530,550,555,560,565,570,590,619,625,665,670,683,715,750
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T07:21:00Z,2006,02,20,07,21,00,70.00146,-66.87786,10,05_06_V3_BROKEWEST_2006-02-20T07:21:00Z,ap,m-1,0.0095,0.0101,0.0118,0.0118,0.0108,0.0045,0.0038,0.0028,0.0017,0.0016,0.0013,0.0013,0.0012,0.0015,0.0013,0.0012,0.0027,0.0034,0.0023,0,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T07:21:00Z,2006,02,20,07,21,00,70.00146,-66.87786,60,05_06_V3_BROKEWEST_2006-02-20T07:21:00Z,ap,m-1,0.0145,0.0158,0.0185,0.0172,0.0167,0.0084,0.0072,0.0056,0.0033,0.003,0.0026,0.0025,0.0023,0.0028,0.0026,0.0025,0.0058,0.0074,0.0051,0.0003,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T07:21:00Z,2006,02,20,07,21,00,70.00146,-66.87786,90,05_06_V3_BROKEWEST_2006-02-20T07:21:00Z,ap,m-1,0.008,0.0086,0.0096,0.0089,0.0084,0.0043,0.0037,0.0029,0.0019,0.0018,0.0016,0.0016,0.0015,0.0017,0.0016,0.0015,0.003,0.0037,0.0028,0.0003,-0.0002
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T10:35:00Z,2006,02,20,10,35,00,70.00433,-67.1769,10,05_06_V3_BROKEWEST_2006-02-20T10:35:00Z,ap,m-1,0.0756,0.0775,0.0734,0.068,0.064,0.0311,0.0263,0.0214,0.0146,0.0133,0.0116,0.0111,0.0103,0.0113,0.0121,0.012,0.0271,0.0332,0.0234,0.0019,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T10:35:00Z,2006,02,20,10,35,00,70.00433,-67.1769,40,05_06_V3_BROKEWEST_2006-02-20T10:35:00Z,ap,m-1,0.0278,0.028,0.0284,0.0264,0.0249,0.0131,0.0116,0.0097,0.0065,0.006,0.0052,0.0048,0.0047,0.0054,0.0054,0.0054,0.0117,0.0142,0.0101,0.0007,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T10:35:00Z,2006,02,20,10,35,00,70.00433,-67.1769,70,05_06_V3_BROKEWEST_2006-02-20T10:35:00Z,ap,m-1,0.005,0.0056,0.005,0.0049,0.0043,0.0026,0.0024,0.0018,0.0013,0.0013,0.0012,0.0012,0.001,0.0012,0.0011,0.0009,0.0018,0.002,0.0016,0.0002,0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T18:16:00Z,2006,02,20,18,16,00,70.98589,-67.30673,10,05_06_V3_BROKEWEST_2006-02-20T18:16:00Z,ap,m-1,0.1187,0.1223,0.1269,0.1202,0.1147,0.055,0.0466,0.0378,0.0238,0.0219,0.0194,0.0174,0.016,0.0176,0.0191,0.02,0.0452,0.0561,0.0352,0.0019,0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T18:16:00Z,2006,02,20,18,16,00,70.98589,-67.30673,40,05_06_V3_BROKEWEST_2006-02-20T18:16:00Z,ap,m-1,0.0513,0.0532,0.054,0.0515,0.049,0.0241,0.0211,0.0178,0.0113,0.0102,0.009,0.0084,0.0078,0.0084,0.0086,0.0088,0.0188,0.0235,0.0166,0.001,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T18:16:00Z,2006,02,20,18,16,00,70.98589,-67.30673,80,05_06_V3_BROKEWEST_2006-02-20T18:16:00Z,ap,m-1,0.0106,0.0112,0.0108,0.0104,0.0097,0.005,0.0046,0.0038,0.0024,0.0023,0.002,0.0018,0.0016,0.0017,0.0018,0.0018,0.0032,0.0038,0.0031,0.0005,0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T22:43:00Z,2006,02,20,22,43,00,71.97659,-67.31986,10,05_06_V3_BROKEWEST_2006-02-20T22:43:00Z,ap,m-1,0.0828,0.0844,0.0777,0.073,0.0701,0.0327,0.0274,0.0222,0.0146,0.0132,0.0118,0.0107,0.0101,0.011,0.0116,0.0115,0.0252,0.0313,0.0217,0.0022,0.0003
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T22:43:00Z,2006,02,20,22,43,00,71.97659,-67.31986,30,05_06_V3_BROKEWEST_2006-02-20T22:43:00Z,ap,m-1,0.1022,0.1051,0.1042,0.0973,0.0927,0.0493,0.0436,0.0374,0.0245,0.0222,0.0195,0.0172,0.0163,0.0178,0.0191,0.0196,0.043,0.0533,0.0348,0.003,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-20T22:43:00Z,2006,02,20,22,43,00,71.97659,-67.31986,80,05_06_V3_BROKEWEST_2006-02-20T22:43:00Z,ap,m-1,0.0107,0.011,0.0109,0.0097,0.0094,0.0053,0.0048,0.0041,0.0027,0.0026,0.0023,0.0021,0.0019,0.0021,0.0021,0.002,0.0037,0.0045,0.0033,0.0004,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-21T04:25:00Z,2006,02,21,04,25,00,72.99587,-67.32153,10,05_06_V3_BROKEWEST_2006-02-21T04:25:00Z,ap,m-1,0.0259,0.027,0.0284,0.026,0.0248,0.0117,0.0099,0.0081,0.0051,0.0048,0.004,0.0039,0.0035,0.0037,0.0041,0.0043,0.01,0.0128,0.009,0.0003,0.0003
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-21T04:25:00Z,2006,02,21,04,25,00,72.99587,-67.32153,30,05_06_V3_BROKEWEST_2006-02-21T04:25:00Z,ap,m-1,0.0842,0.0855,0.0859,0.0786,0.077,0.0412,0.0368,0.031,0.0193,0.0174,0.0146,0.0138,0.0129,0.0136,0.0148,0.0152,0.0333,0.0421,0.0273,0.0006,0.0002
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-21T04:25:00Z,2006,02,21,04,25,00,72.99587,-67.32153,90,05_06_V3_BROKEWEST_2006-02-21T04:25:00Z,ap,m-1,0.0028,0.0031,0.0024,0.0019,0.0024,0.0012,0.0012,0.0008,0.0007,0.0009,0.0006,0.0007,0.0006,0.0005,0.0004,0.0006,0.0005,0.0008,0.0007,-0.0001,0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-24T03:01:00Z,2006,02,24,03,01,00,80.00052,-60.99011,10,05_06_V3_BROKEWEST_2006-02-24T03:01:00Z,ap,m-1,0.0329,0.033,0.0306,0.0279,0.0272,0.0134,0.0112,0.0091,0.0058,0.0054,0.0045,0.0044,0.0042,0.0045,0.0046,0.0048,0.01,0.0125,0.0084,0.0005,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-24T03:01:00Z,2006,02,24,03,01,00,80.00052,-60.99011,40,05_06_V3_BROKEWEST_2006-02-24T03:01:00Z,ap,m-1,0.0363,0.0371,0.0357,0.0319,0.0313,0.0157,0.0135,0.0109,0.0068,0.0064,0.0055,0.0051,0.0048,0.0052,0.0051,0.0054,0.0116,0.0145,0.0096,0.0005,0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-24T03:01:00Z,2006,02,24,03,01,00,80.00052,-60.99011,90,05_06_V3_BROKEWEST_2006-02-24T03:01:00Z,ap,m-1,0.0105,0.011,0.0104,0.0094,0.0093,0.005,0.0045,0.0037,0.0025,0.0024,0.0019,0.0019,0.0018,0.0018,0.0018,0.0019,0.0034,0.0043,0.0031,0.0003,0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-24T10:12:00Z,2006,02,24,10,12,00,79.99634,-61.66233,10,05_06_V3_BROKEWEST_2006-02-24T10:12:00Z,ap,m-1,0.0228,0.0237,0.0228,0.0211,0.0205,0.0097,0.0081,0.0066,0.0042,0.0036,0.0031,0.0029,0.0028,0.0031,0.003,0.003,0.0066,0.0085,0.0056,0.0004,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-24T10:12:00Z,2006,02,24,10,12,00,79.99634,-61.66233,45,05_06_V3_BROKEWEST_2006-02-24T10:12:00Z,ap,m-1,0.0292,0.0306,0.0291,0.0268,0.0263,0.0127,0.011,0.0091,0.0056,0.0051,0.0044,0.004,0.0037,0.0041,0.0039,0.004,0.0092,0.0118,0.0076,0.0005,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-24T10:12:00Z,2006,02,24,10,12,00,79.99634,-61.66233,90,05_06_V3_BROKEWEST_2006-02-24T10:12:00Z,ap,m-1,0.0116,0.0123,0.0114,0.0105,0.0104,0.0056,0.0051,0.0043,0.0028,0.0027,0.0023,0.0022,0.002,0.0022,0.002,0.002,0.0036,0.0045,0.0033,0.0004,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-25T10:21:00Z,2006,02,25,10,21,00,80.01038,-63.00272,10,05_06_V3_BROKEWEST_2006-02-25T10:21:00Z,ap,m-1,0.0201,0.0209,0.0203,0.0187,0.0185,0.0087,0.0073,0.006,0.0034,0.0032,0.0029,0.0028,0.0026,0.0028,0.0028,0.0027,0.0058,0.0073,0.0047,0.0002,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-25T10:21:00Z,2006,02,25,10,21,00,80.01038,-63.00272,60,05_06_V3_BROKEWEST_2006-02-25T10:21:00Z,ap,m-1,0.0197,0.0209,0.02,0.0186,0.0185,0.0097,0.0083,0.007,0.0045,0.004,0.0037,0.0032,0.0028,0.0034,0.0032,0.0033,0.007,0.0087,0.0058,0.0006,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-25T10:21:00Z,2006,02,25,10,21,00,80.01038,-63.00272,100,05_06_V3_BROKEWEST_2006-02-25T10:21:00Z,ap,m-1,0.0086,0.0088,0.0084,0.0071,0.0073,0.0037,0.0034,0.0028,0.0019,0.0018,0.0017,0.0016,0.0015,0.0016,0.0015,0.0015,0.0025,0.0031,0.0023,0.0004,-0.0002
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-25T17:22:00Z,2006,02,25,17,22,00,80.00244,-63.50187,10,05_06_V3_BROKEWEST_2006-02-25T17:22:00Z,ap,m-1,0.0197,0.0204,0.0207,0.0189,0.0182,0.0088,0.0074,0.0059,0.0036,0.0031,0.0028,0.0026,0.0024,0.0025,0.0025,0.0025,0.0059,0.0074,0.0048,0.0001,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-25T17:22:00Z,2006,02,25,17,22,00,80.00244,-63.50187,40,05_06_V3_BROKEWEST_2006-02-25T17:22:00Z,ap,m-1,0.0279,0.0283,0.028,0.0254,0.0244,0.012,0.0103,0.0085,0.0053,0.0047,0.004,0.0037,0.0037,0.0035,0.0036,0.0037,0.0082,0.0105,0.0064,0.0004,0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-25T17:22:00Z,2006,02,25,17,22,00,80.00244,-63.50187,100,05_06_V3_BROKEWEST_2006-02-25T17:22:00Z,ap,m-1,0.012,0.0122,0.0118,0.0106,0.0101,0.0056,0.0047,0.004,0.0028,0.0025,0.0021,0.0023,0.002,0.0021,0.0021,0.0019,0.0036,0.0044,0.0033,0.0006,-0.0003
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-25T23:21:00Z,2006,02,25,23,21,00,80.01234,-64.00353,10,05_06_V3_BROKEWEST_2006-02-25T23:21:00Z,ap,m-1,0.0188,0.0195,0.0193,0.0176,0.0167,0.0075,0.0062,0.0049,0.0028,0.0022,0.0019,0.0018,0.0017,0.0015,0.0016,0.0015,0.005,0.0067,0.0042,-0.0001,-0.0002
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-25T23:21:00Z,2006,02,25,23,21,00,80.01234,-64.00353,50,05_06_V3_BROKEWEST_2006-02-25T23:21:00Z,ap,m-1,0.0247,0.0262,0.0262,0.024,0.023,0.0118,0.0102,0.0087,0.0053,0.0046,0.004,0.0035,0.0034,0.0032,0.0031,0.0031,0.0077,0.01,0.006,0.0001,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-25T23:21:00Z,2006,02,25,23,21,00,80.01234,-64.00353,70,05_06_V3_BROKEWEST_2006-02-25T23:21:00Z,ap,m-1,0.0204,0.0211,0.0216,0.0193,0.0187,0.0096,0.0085,0.0071,0.0043,0.0038,0.0034,0.003,0.003,0.0033,0.0032,0.0032,0.0071,0.0089,0.0063,0.0006,-0.0002
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-26T05:55:00Z,2006,02,26,05,55,00,79.99633,-64.49858,10,05_06_V3_BROKEWEST_2006-02-26T05:55:00Z,ap,m-1,0.0197,0.0194,0.018,0.0174,0.0161,0.0073,0.0063,0.005,0.0029,0.0026,0.0024,0.0022,0.0022,0.0022,0.0023,0.0023,0.0063,0.0071,0.0034,0.0003,0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-26T05:55:00Z,2006,02,26,05,55,00,79.99633,-64.49858,60,05_06_V3_BROKEWEST_2006-02-26T05:55:00Z,ap,m-1,0.0175,0.0176,0.0166,0.0158,0.0149,0.0078,0.0067,0.0056,0.0034,0.0031,0.0028,0.0027,0.0025,0.0027,0.0026,0.0027,0.0062,0.0069,0.0037,0.0004,0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-26T05:55:00Z,2006,02,26,05,55,00,79.99633,-64.49858,90,05_06_V3_BROKEWEST_2006-02-26T05:55:00Z,ap,m-1,0.0284,0.028,0.026,0.0245,0.0231,0.0122,0.0106,0.0089,0.0054,0.0048,0.0043,0.0041,0.004,0.0041,0.0039,0.0042,0.0101,0.0113,0.0056,0.0005,0.0002
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-26T12:43:00Z,2006,02,26,12,43,00,79.9863,-65.00593,10,05_06_V3_BROKEWEST_2006-02-26T12:43:00Z,ap,m-1,0.0245,0.0252,0.0254,0.0236,0.0222,0.0106,0.0089,0.0071,0.0047,0.0041,0.0037,0.0033,0.0034,0.0032,0.0032,0.0033,0.007,0.0091,0.0059,0.0004,-0.0003
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-26T12:43:00Z,2006,02,26,12,43,00,79.9863,-65.00593,55,05_06_V3_BROKEWEST_2006-02-26T12:43:00Z,ap,m-1,0.037,0.0367,0.035,0.0316,0.0304,0.0153,0.0134,0.0115,0.0073,0.0063,0.0054,0.005,0.0049,0.0052,0.0047,0.0049,0.0111,0.014,0.0089,0.0007,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-26T12:43:00Z,2006,02,26,12,43,00,79.9863,-65.00593,80,05_06_V3_BROKEWEST_2006-02-26T12:43:00Z,ap,m-1,0.0161,0.0165,0.0176,0.0159,0.0154,0.008,0.0071,0.0057,0.0039,0.0033,0.003,0.003,0.0029,0.0031,0.0029,0.003,0.0059,0.0072,0.0053,0.0008,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T04:49:00Z,2006,02,27,04,49,00,79.98793,-65.82557,10,05_06_V3_BROKEWEST_2006-02-27T04:49:00Z,ap,m-1,0.0131,0.0135,0.0153,0.0141,0.0139,0.0061,0.0047,0.004,0.0025,0.0024,0.0021,0.0019,0.0018,0.0021,0.0021,0.002,0.0039,0.0053,0.0037,0.0003,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T04:49:00Z,2006,02,27,04,49,00,79.98793,-65.82557,50,05_06_V3_BROKEWEST_2006-02-27T04:49:00Z,ap,m-1,0.0318,0.0335,0.0354,0.0321,0.0312,0.0164,0.0136,0.0114,0.0074,0.0066,0.0061,0.0054,0.0054,0.0065,0.0069,0.0069,0.0138,0.0172,0.0118,0.0007,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T04:49:00Z,2006,02,27,04,49,00,79.98793,-65.82557,90,05_06_V3_BROKEWEST_2006-02-27T04:49:00Z,ap,m-1,0.015,0.0155,0.0156,0.014,0.0137,0.0081,0.0069,0.0062,0.0041,0.0036,0.0034,0.003,0.0029,0.0034,0.0036,0.0036,0.0066,0.0079,0.006,0.0005,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T05:26:00Z,2006,02,27,05,26,00,79.99049,-65.85007,9,05_06_V3_BROKEWEST_2006-02-27T05:26:00Z,ap,m-1,0.0156,0.0161,0.018,0.0163,0.0161,0.0075,0.0056,0.0046,0.003,0.0027,0.0023,0.0021,0.0021,0.0022,0.0026,0.0023,0.005,0.0064,0.0045,0.0002,0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T05:26:00Z,2006,02,27,05,26,00,79.99049,-65.85007,50,05_06_V3_BROKEWEST_2006-02-27T05:26:00Z,ap,m-1,0.0392,0.0413,0.0433,0.0391,0.0381,0.0201,0.0172,0.0145,0.0095,0.0086,0.0078,0.0068,0.0068,0.0078,0.0082,0.0082,0.0168,0.0208,0.0145,0.0008,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T05:26:00Z,2006,02,27,05,26,00,79.99049,-65.85007,90,05_06_V3_BROKEWEST_2006-02-27T05:26:00Z,ap,m-1,0.0076,0.0076,0.0076,0.0067,0.0067,0.004,0.0033,0.003,0.0021,0.0021,0.0019,0.0016,0.0016,0.0018,0.0018,0.0015,0.0024,0.0031,0.0023,0.0004,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T09:48:00Z,2006,02,27,09,48,00,79.9806,-65.95613,10,05_06_V3_BROKEWEST_2006-02-27T09:48:00Z,ap,m-1,0.0131,0.0136,0.0151,0.0142,0.0135,0.0058,0.0049,0.0038,0.0024,0.0022,0.002,0.0018,0.0016,0.0017,0.0019,0.0019,0.0039,0.005,0.0035,0.0003,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T09:48:00Z,2006,02,27,09,48,00,79.9806,-65.95613,40,05_06_V3_BROKEWEST_2006-02-27T09:48:00Z,ap,m-1,0.0148,0.0151,0.0176,0.016,0.0158,0.0068,0.0058,0.0045,0.0028,0.0025,0.0023,0.0022,0.0021,0.0022,0.0022,0.0023,0.0049,0.0063,0.0044,0.0004,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T09:48:00Z,2006,02,27,09,48,00,79.9806,-65.95613,90,05_06_V3_BROKEWEST_2006-02-27T09:48:00Z,ap,m-1,0.0049,0.005,0.0049,0.0046,0.0045,0.0024,0.0021,0.0018,0.0011,0.0011,0.001,0.001,0.0008,0.0009,0.0009,0.0009,0.0015,0.0019,0.0014,0.0002,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T13:12:00Z,2006,02,27,13,12,00,79.99458,-66.02561,10,05_06_V3_BROKEWEST_2006-02-27T13:12:00Z,ap,m-1,0.0164,0.0169,0.0182,0.0173,0.0171,0.0076,0.0067,0.0054,0.0037,0.0035,0.0031,0.0029,0.0028,0.0026,0.0028,0.0026,0.0045,0.0058,0.0042,0.0005,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T13:12:00Z,2006,02,27,13,12,00,79.99458,-66.02561,40,05_06_V3_BROKEWEST_2006-02-27T13:12:00Z,ap,m-1,0.0139,0.0145,0.0168,0.0158,0.0152,0.0066,0.0054,0.0042,0.0026,0.0023,0.0021,0.0019,0.0019,0.0021,0.0021,0.0021,0.0046,0.0059,0.0042,0.0002,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T13:12:00Z,2006,02,27,13,12,00,79.99458,-66.02561,70,05_06_V3_BROKEWEST_2006-02-27T13:12:00Z,ap,m-1,0.0081,0.0082,0.0087,0.008,0.008,0.0038,0.0036,0.0028,0.0018,0.0018,0.0016,0.0014,0.0014,0.0015,0.0016,0.0015,0.0029,0.0037,0.0027,0.0004,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T16:07:00Z,2006,02,27,16,07,00,79.96041,-66.13425,10,05_06_V3_BROKEWEST_2006-02-27T16:07:00Z,ap,m-1,0.0116,0.0131,0.0157,0.0147,0.0144,0.0054,0.0045,0.0035,0.0022,0.0018,0.0015,0.0015,0.0014,0.0017,0.0015,0.0016,0.0036,0.0048,0.0033,0.0001,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T16:07:00Z,2006,02,27,16,07,00,79.96041,-66.13425,35,05_06_V3_BROKEWEST_2006-02-27T16:07:00Z,ap,m-1,0.0137,0.0152,0.0179,0.0165,0.0164,0.0069,0.0057,0.0046,0.0028,0.0024,0.0021,0.002,0.0019,0.0023,0.0021,0.0022,0.0049,0.0065,0.0046,0.0002,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T16:07:00Z,2006,02,27,16,07,00,79.96041,-66.13425,80,05_06_V3_BROKEWEST_2006-02-27T16:07:00Z,ap,m-1,0.0062,0.0069,0.0074,0.0066,0.0066,0.0032,0.0028,0.0023,0.0015,0.0014,0.0012,0.0012,0.0011,0.0014,0.0011,0.0011,0.002,0.0026,0.002,0.0002,-0.0001
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T21:08:00Z,2006,02,27,21,08,00,79.97774,-66.40841,10,05_06_V3_BROKEWEST_2006-02-27T21:08:00Z,ap,m-1,0.0163,0.0179,0.0205,0.0189,0.018,0.008,0.0067,0.0054,0.0034,0.0031,0.0027,0.0025,0.0023,0.0026,0.0025,0.0027,0.006,0.0078,0.0054,0.0004,-0.0002
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T21:08:00Z,2006,02,27,21,08,00,79.97774,-66.40841,30,05_06_V3_BROKEWEST_2006-02-27T21:08:00Z,ap,m-1,0.0222,0.0244,0.027,0.0245,0.0239,0.0114,0.0096,0.0079,0.0049,0.0042,0.0036,0.0036,0.0032,0.0037,0.0034,0.0036,0.0084,0.0107,0.0073,0.0006,-0.0002
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T21:08:00Z,2006,02,27,21,08,00,79.97774,-66.40841,70,05_06_V3_BROKEWEST_2006-02-27T21:08:00Z,ap,m-1,0.0089,0.0094,0.0093,0.0081,0.0079,0.0044,0.0037,0.0032,0.0022,0.0019,0.0018,0.0017,0.0016,0.0018,0.0016,0.0016,0.0031,0.0039,0.0031,0.0005,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T21:09:00Z,2006,02,27,21,09,00,80.00882,-66.74711,10,05_06_V3_BROKEWEST_2006-02-27T21:09:00Z,ap,m-1,0.0313,0.032,0.0333,0.0305,0.0289,0.0135,0.0115,0.0093,0.0061,0.0054,0.0049,0.0045,0.0042,0.0045,0.0045,0.0047,0.0106,0.0135,0.0095,0.0004,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T21:09:00Z,2006,02,27,21,09,00,80.00882,-66.74711,30,05_06_V3_BROKEWEST_2006-02-27T21:09:00Z,ap,m-1,0.0275,0.0276,0.029,0.0263,0.025,0.0127,0.0113,0.0093,0.006,0.0053,0.0049,0.0044,0.004,0.0042,0.0043,0.0045,0.0107,0.0132,0.0091,0.0005,0
05_06_V3_BROKEWEST,BROKEWEST,CSIRO,2006-02-27T21:09:00Z,2006,02,27,21,09,00,80.00882,-66.74711,80,05_06_V3_BROKEWEST_2006-02-27T21:09:00Z,ap,m-1,0.0073,0.0071,0.0066,0.0057,0.0053,0.0031,0.0028,0.0023,0.0016,0.0015,0.0015,0.0014,0.0011,0.0013,0.0012,0.0012,0.002,0.0023,0.0018,0.0003,0.0001
